"","R","Pvalues"
"TCGA-UCEC",0.310067169264602,9.61466882831987e-14
"TCGA-BRCA",0.184598087093931,6.65121031267981e-10
"TCGA-LGG",0.101544465200371,0.0216896340987842
"TCGA-CESC",0.289050812734038,2.91430614274485e-07
"TCGA-STAD",0.188241817377003,0.00024642917283431
"TCGA-ESCA",-0.0926792406017341,0.242273387213772
"TCGA-THCA",0.608819059913704,3.07266454835247e-52
"TCGA-OV",0.125535077039385,0.0151312079158652
"TCGA-ACC",0.440496962022387,4.85288848457966e-05
"TCGA-GBM",0.239100235183627,0.00264648674005815
"TCGA-HNSC",0.38614113700418,3.16707097880268e-19
"TCGA-PRAD",0.359264960173609,1.28395930118077e-16
"TCGA-LIHC",0.369896585945281,1.7919886638291e-13
"TCGA-BLCA",0.151880439232322,0.00194199280752123
"TCGA-COAD",0.178835838266918,8.44433000843772e-05
"TCGA-LUSC",9.55963962433295e-05,0.998295295498937
"TCGA-TGCT",-0.00225747572975382,0.978127090505284
"TCGA-KIRP",0.255019906071529,1.17771997656476e-05
"TCGA-KIRC",0.595429671245119,6.40443608179832e-53
"TCGA-PAAD",0.457368966120749,1.55664834449814e-10
"TCGA-MESO",0.316345944574568,0.00300379785014037
"TCGA-LUAD",0.182602442259309,2.22011106397359e-05
"TCGA-THYM",0.134025190408569,0.146175243583614
"TCGA-SARC",0.277537963696415,5.77841694951181e-06
"TCGA-CHOL",-0.0113966971878497,0.947402527509862
"TCGA-UCS",0.311177049796584,0.0195748442936704
"TCGA-PCPG",0.424233141757362,3.60840592632355e-09
"TCGA-READ",0.296527285391351,0.000104786669485435
"TCGA-KICH",0.591073128000447,2.17421578596098e-07
"TCGA-UVM",0.475752699437113,8.19646192975233e-06
"TCGA-SKCM",0.387365236475722,5.29184455019007e-05
"TCGA-DLBC",0.569677743374863,2.37837712395752e-05
