"","R","Pvalues"
"TCGA-UCEC",0.095602912175493,0.0248214386549135
"TCGA-BRCA",0.0611691364222736,0.0423371274174258
"TCGA-LGG",0.119693379594428,0.00675221126207128
"TCGA-CESC",-0.00695081718970725,0.903933545903433
"TCGA-STAD",0.0720456623438241,0.163828409786845
"TCGA-ESCA",-0.108392911203456,0.171102014268993
"TCGA-THCA",0.0131494732790633,0.768836694978534
"TCGA-OV",-0.121755991154501,0.0184959649992785
"TCGA-ACC",-0.0562934987655932,0.622179734573086
"TCGA-GBM",0.00126375457845843,0.987507752661293
"TCGA-HNSC",0.13639249532561,0.00223944383436345
"TCGA-PRAD",0.252819820856951,1.0594526256255e-08
"TCGA-LIHC",0.0206324768229581,0.692023381074822
"TCGA-BLCA",-0.0725272781806353,0.140699638259292
"TCGA-COAD",0.111122463825611,0.015071139688709
"TCGA-LUSC",-0.064458857288187,0.149267556297146
"TCGA-TGCT",-0.209674291200418,0.0100186764348149
"TCGA-KIRP",-0.104754056278483,0.0759160167779271
"TCGA-KIRC",0.0350442530888836,0.41724854482188
"TCGA-PAAD",0.308863650268224,2.87964719184331e-05
"TCGA-MESO",0.0240410732504637,0.826091504199738
"TCGA-LUAD",-0.065876567650134,0.128772983754686
"TCGA-THYM",0.418914034893477,2.12105233187335e-06
"TCGA-SARC",-0.0961626370071878,0.122664659449809
"TCGA-CHOL",0.046561574495686,0.787424755871696
"TCGA-UCS",-7.69355046088313e-05,0.999550992890094
"TCGA-PCPG",0.0763005583626281,0.31140371317683
"TCGA-READ",0.254787079902393,0.000923860783643759
"TCGA-KICH",-0.153479832607517,0.222225382435921
"TCGA-UVM",0.38970338509465,0.000352753416596704
"TCGA-SKCM",0.157061589716186,0.113103222345146
"TCGA-DLBC",0.191254025895989,0.192855796910585
