"","R","Pvalues"
"TCGA-UCEC",0.106192678897168,0.0126278041696964
"TCGA-BRCA",0.277589666448164,6.01977218875721e-21
"TCGA-LGG",0.432298743959716,1.10412552510621e-24
"TCGA-CESC",-0.0655044647198344,0.254858525101607
"TCGA-STAD",0.113757963704921,0.0276149054235011
"TCGA-ESCA",-0.0533799100082975,0.501254437892245
"TCGA-THCA",0.154268708119949,0.000523149247183329
"TCGA-OV",-0.139125461948214,0.00704586344073056
"TCGA-ACC",0.0416732007681501,0.715369619383593
"TCGA-GBM",-0.321784413582111,4.19894050669244e-05
"TCGA-HNSC",-0.0409039350029829,0.36138319998639
"TCGA-PRAD",0.163887716478334,0.000239741043106221
"TCGA-LIHC",0.157137411328736,0.00240260628415223
"TCGA-BLCA",0.0341195484441163,0.488728426531237
"TCGA-COAD",0.220803870335132,1.08730407433266e-06
"TCGA-LUSC",-0.223778810557879,4.06845126957901e-07
"TCGA-TGCT",-0.388358220152478,9.07260058913047e-07
"TCGA-KIRP",-0.0499444756564936,0.398430917318051
"TCGA-KIRC",0.110023784130689,0.0106553146385016
"TCGA-PAAD",0.207504428020895,0.00558266182140857
"TCGA-MESO",0.147720481572163,0.174680510983
"TCGA-LUAD",0.0777601763855074,0.0728554662367974
"TCGA-THYM",0.25281219973796,0.00553790087840965
"TCGA-SARC",-0.0356838317857072,0.567537938189012
"TCGA-CHOL",-0.0439756160454398,0.798981894206322
"TCGA-UCS",0.232979561463438,0.0839875038198054
"TCGA-PCPG",0.0617473267095678,0.412906355703879
"TCGA-READ",0.203089960641086,0.00868360547124347
"TCGA-KICH",0.124265916554042,0.324008550107771
"TCGA-UVM",0.385927603540701,0.000406955496122431
"TCGA-SKCM",-0.0914127431888215,0.358440713271295
"TCGA-DLBC",0.0153107696329287,0.917736011128357
