"","R","Pvalues"
"TCGA-UCEC",0.35938082503421,3.05537341991639e-18
"TCGA-BRCA",0.307904435000325,1.25079921878114e-25
"TCGA-LGG",0.23339392977795,9.45480591787649e-08
"TCGA-CESC",-0.0825635252051995,0.15098335641912
"TCGA-STAD",-0.068816360235679,0.183600314036807
"TCGA-ESCA",-0.196224349313562,0.0126060181273021
"TCGA-THCA",0.507458984957023,3.2836259264706e-34
"TCGA-OV",-0.137149980291892,0.0079064696492396
"TCGA-ACC",0.158642478903019,0.162584754992887
"TCGA-GBM",-0.226112349659331,0.00453568948364599
"TCGA-HNSC",0.149235971110457,0.000815648077510055
"TCGA-PRAD",0.420319149249176,9.74993827247778e-23
"TCGA-LIHC",-0.00505717835487118,0.922662823361907
"TCGA-BLCA",0.062939028546572,0.201244077054243
"TCGA-COAD",0.306224317296828,7.77784156552397e-12
"TCGA-LUSC",-0.230295670792995,1.81566775652814e-07
"TCGA-TGCT",-0.178231286927485,0.0291006464279734
"TCGA-KIRP",0.33689780730803,4.49630051541225e-09
"TCGA-KIRC",0.389390259908061,6.36711512835693e-21
"TCGA-PAAD",0.166460763348299,0.0268013859906813
"TCGA-MESO",0.143477082365518,0.187533127879999
"TCGA-LUAD",0.0543557784754688,0.210249101783781
"TCGA-THYM",0.245566278835564,0.00710493934967642
"TCGA-SARC",0.00893916566741751,0.88615651129597
"TCGA-CHOL",0.391530408849387,0.0182050043459131
"TCGA-UCS",0.196807106754169,0.145998012601487
"TCGA-PCPG",0.280824319133957,0.000146480491251463
"TCGA-READ",0.245783716045989,0.00141349594367217
"TCGA-KICH",0.433063427562628,0.000314323309644283
"TCGA-UVM",0.401423308122247,0.000223875854317969
"TCGA-SKCM",0.213458342331089,0.0303919534049585
"TCGA-DLBC",0.324222798338536,0.0245645164293122
