"","R","Pvalues"
"TCGA-UCEC",-0.0818111217132183,0.0549537984541881
"TCGA-BRCA",0.221687084537906,9.7928449344783e-14
"TCGA-LGG",0.109516037491608,0.013247861775029
"TCGA-CESC",-0.041211702460074,0.474056423392905
"TCGA-STAD",-0.0502052987397372,0.332252258878701
"TCGA-ESCA",-0.160576119124034,0.0418679254269614
"TCGA-THCA",-0.107399928076951,0.0160708962361702
"TCGA-OV",-0.0445102814325121,0.390709196721099
"TCGA-ACC",0.0674515253785835,0.554761902078631
"TCGA-GBM",-0.100364642500677,0.2125359409392
"TCGA-HNSC",-0.0141945599521679,0.751530783848003
"TCGA-PRAD",0.00980831451295789,0.8271667704303
"TCGA-LIHC",0.0297469169758619,0.567891854812177
"TCGA-BLCA",-0.0509029638095162,0.301481995714687
"TCGA-COAD",0.0579699537216834,0.205815730994552
"TCGA-LUSC",-0.0105015487795927,0.814433157837909
"TCGA-TGCT",-0.272583919979397,0.000739049797696262
"TCGA-KIRP",-0.0994929416876432,0.0919322260439608
"TCGA-KIRC",0.101346954714082,0.0187072222286973
"TCGA-PAAD",0.288963780064151,9.59074963111526e-05
"TCGA-MESO",0.0390529620175366,0.721092572890739
"TCGA-LUAD",0.0353945129328076,0.414795967511973
"TCGA-THYM",0.40222722088914,5.77390968782626e-06
"TCGA-SARC",-0.147536011382836,0.0175062633299636
"TCGA-CHOL",-0.0636086907845729,0.712458266490241
"TCGA-UCS",-0.0245342462838966,0.857558060781686
"TCGA-PCPG",-0.0561711424423446,0.456438033718475
"TCGA-READ",0.121814457988045,0.117949571040191
"TCGA-KICH",-0.0433310999080172,0.731802282341588
"TCGA-UVM",0.107536369496117,0.342389963094288
"TCGA-SKCM",-0.0940824188993242,0.344516916180077
"TCGA-DLBC",0.0497130896487213,0.737209409989153
